comarca,serventia,data_futura,horizonte_meses,taxa_prevista,mes_no_horizonte
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-01-31,12,89.98,3
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-02-28,12,90.2,4
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-03-31,12,90.45,5
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-04-30,12,90.68,6
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-05-31,12,90.93,7
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-06-30,12,91.16,8
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-07-31,12,91.41,9
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-08-31,12,91.65,10
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-09-30,12,91.89,11
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-10-31,12,92.13,12
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-11-30,12,98.09,1
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-12-31,12,98.37,2
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-01-31,12,98.64,3
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-02-28,12,98.89,4
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-03-31,12,99.17,5
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-04-30,12,99.44,6
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-05-31,12,99.71,7
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-06-30,12,99.98,8
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-07-31,12,100.0,9
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-08-31,12,100.0,10
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-09-30,12,100.0,11
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-10-31,12,100.0,12
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2025-11-30,12,94.4,1
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2025-12-31,12,94.43,2
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2026-01-31,12,94.47,3
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2026-02-28,12,94.5,4
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2026-03-31,12,94.54,5
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2026-04-30,12,94.57,6
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2026-05-31,12,94.61,7
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2026-06-30,12,94.65,8
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2026-07-31,12,94.68,9
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2026-08-31,12,94.72,10
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2026-09-30,12,94.76,11
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2026-10-31,12,94.79,12
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2025-11-30,12,47.37,1
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2025-12-31,12,48.32,2
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2026-01-31,12,49.28,3
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2026-02-28,12,50.14,4
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2026-03-31,12,51.09,5
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2026-04-30,12,52.01,6
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2026-05-31,12,52.97,7
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2026-06-30,12,53.89,8
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2026-07-31,12,54.85,9
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2026-08-31,12,55.8,10
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2026-09-30,12,56.72,11
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2026-10-31,12,57.68,12
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2025-11-30,12,89.62,1
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2025-12-31,12,89.68,2
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2026-01-31,12,89.74,3
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2026-02-28,12,89.79,4
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2026-03-31,12,89.85,5
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2026-04-30,12,89.9,6
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2026-05-31,12,89.96,7
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2026-06-30,12,90.01,8
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2026-07-31,12,90.07,9
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2026-08-31,12,90.13,10
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2026-09-30,12,90.18,11
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2026-10-31,12,90.24,12
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2025-11-30,12,91.53,1
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2025-12-31,12,91.48,2
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2026-01-31,12,91.43,3
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2026-02-28,12,91.38,4
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2026-03-31,12,91.33,5
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2026-04-30,12,91.29,6
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2026-05-31,12,91.24,7
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2026-06-30,12,91.19,8
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2026-07-31,12,91.14,9
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2026-08-31,12,91.09,10
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2026-09-30,12,91.04,11
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2026-10-31,12,90.99,12
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2025-11-30,12,100.0,1
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2025-12-31,12,100.0,2
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2026-01-31,12,100.0,3
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2026-02-28,12,100.0,4
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2026-03-31,12,100.0,5
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2026-04-30,12,100.0,6
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2026-05-31,12,100.0,7
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2026-06-30,12,100.0,8
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2026-07-31,12,100.0,9
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2026-08-31,12,100.0,10
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2026-09-30,12,100.0,11
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2026-10-31,12,100.0,12
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2025-11-30,12,89.92,1
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2025-12-31,12,89.98,2
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2026-01-31,12,90.04,3
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2026-02-28,12,90.09,4
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2026-03-31,12,90.15,5
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2026-04-30,12,90.21,6
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2026-05-31,12,90.27,7
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2026-06-30,12,90.33,8
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2026-07-31,12,90.39,9
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2026-08-31,12,90.46,10
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2026-09-30,12,90.51,11
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2026-10-31,12,90.58,12
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2025-11-30,12,92.11,1
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2025-12-31,12,92.05,2
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2026-01-31,12,92.0,3
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2026-02-28,12,91.95,4
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2026-03-31,12,91.89,5
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2026-04-30,12,91.83,6
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2026-05-31,12,91.77,7
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2026-06-30,12,91.72,8
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2026-07-31,12,91.66,9
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2026-08-31,12,91.6,10
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2026-09-30,12,91.55,11
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2026-10-31,12,91.49,12
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2025-11-30,12,100.0,1
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2025-12-31,12,100.0,2
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2026-01-31,12,100.0,3
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2026-02-28,12,100.0,4
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2026-03-31,12,100.0,5
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2026-04-30,12,100.0,6
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2026-05-31,12,100.0,7
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2026-06-30,12,100.0,8
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2026-07-31,12,100.0,9
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2026-08-31,12,100.0,10
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2026-09-30,12,100.0,11
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2026-10-31,12,100.0,12
CALDAS NOVAS,Vara de Família e Sucessões,2025-11-30,12,95.22,1
CALDAS NOVAS,Vara de Família e Sucessões,2025-12-31,12,95.42,2
CALDAS NOVAS,Vara de Família e Sucessões,2026-01-31,12,95.62,3
CALDAS NOVAS,Vara de Família e Sucessões,2026-02-28,12,95.8,4
CALDAS NOVAS,Vara de Família e Sucessões,2026-03-31,12,96.0,5
CALDAS NOVAS,Vara de Família e Sucessões,2026-04-30,12,96.2,6
CALDAS NOVAS,Vara de Família e Sucessões,2026-05-31,12,96.4,7
CALDAS NOVAS,Vara de Família e Sucessões,2026-06-30,12,96.59,8
CALDAS NOVAS,Vara de Família e Sucessões,2026-07-31,12,96.79,9
CALDAS NOVAS,Vara de Família e Sucessões,2026-08-31,12,97.0,10
CALDAS NOVAS,Vara de Família e Sucessões,2026-09-30,12,97.19,11
CALDAS NOVAS,Vara de Família e Sucessões,2026-10-31,12,97.39,12
CAMPINORTE,Vara Judicial,2025-11-30,12,95.41,1
CAMPINORTE,Vara Judicial,2025-12-31,12,95.74,2
CAMPINORTE,Vara Judicial,2026-01-31,12,96.07,3
CAMPINORTE,Vara Judicial,2026-02-28,12,96.37,4
CAMPINORTE,Vara Judicial,2026-03-31,12,96.71,5
CAMPINORTE,Vara Judicial,2026-04-30,12,97.03,6
CAMPINORTE,Vara Judicial,2026-05-31,12,97.36,7
CAMPINORTE,Vara Judicial,2026-06-30,12,97.68,8
CAMPINORTE,Vara Judicial,2026-07-31,12,98.01,9
CAMPINORTE,Vara Judicial,2026-08-31,12,98.35,10
CAMPINORTE,Vara Judicial,2026-09-30,12,98.67,11
CAMPINORTE,Vara Judicial,2026-10-31,12,99.0,12
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-11-30,12,95.08,1
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-12-31,12,95.48,2
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-01-31,12,95.89,3
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-02-28,12,96.25,4
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-03-31,12,96.65,5
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-04-30,12,97.04,6
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-05-31,12,97.45,7
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-06-30,12,97.84,8
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-07-31,12,98.24,9
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-08-31,12,98.65,10
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-09-30,12,99.04,11
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-10-31,12,99.44,12
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-11-30,12,95.1,1
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-12-31,12,95.21,2
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-01-31,12,95.31,3
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-02-28,12,95.41,4
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-03-31,12,95.52,5
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-04-30,12,95.62,6
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-05-31,12,95.73,7
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-06-30,12,95.83,8
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-07-31,12,95.94,9
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-08-31,12,96.05,10
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-09-30,12,96.15,11
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-10-31,12,96.26,12
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2025-11-30,12,83.73,1
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2025-12-31,12,84.45,2
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2026-01-31,12,85.18,3
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2026-02-28,12,85.83,4
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2026-03-31,12,86.55,5
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2026-04-30,12,87.25,6
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2026-05-31,12,87.98,7
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2026-06-30,12,88.68,8
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2026-07-31,12,89.4,9
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2026-08-31,12,90.13,10
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2026-09-30,12,90.83,11
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2026-10-31,12,91.55,12
CATALÃO,1ª Vara Cível,2025-11-30,12,95.5,1
CATALÃO,1ª Vara Cível,2025-12-31,12,95.49,2
CATALÃO,1ª Vara Cível,2026-01-31,12,95.49,3
CATALÃO,1ª Vara Cível,2026-02-28,12,95.48,4
CATALÃO,1ª Vara Cível,2026-03-31,12,95.47,5
CATALÃO,1ª Vara Cível,2026-04-30,12,95.46,6
CATALÃO,1ª Vara Cível,2026-05-31,12,95.45,7
CATALÃO,1ª Vara Cível,2026-06-30,12,95.44,8
CATALÃO,1ª Vara Cível,2026-07-31,12,95.43,9
CATALÃO,1ª Vara Cível,2026-08-31,12,95.42,10
CATALÃO,1ª Vara Cível,2026-09-30,12,95.41,11
CATALÃO,1ª Vara Cível,2026-10-31,12,95.4,12
CATALÃO,1ª Vara de Família e Sucessões,2025-11-30,12,93.18,1
CATALÃO,1ª Vara de Família e Sucessões,2025-12-31,12,94.14,2
CATALÃO,1ª Vara de Família e Sucessões,2026-01-31,12,95.11,3
CATALÃO,1ª Vara de Família e Sucessões,2026-02-28,12,95.98,4
CATALÃO,1ª Vara de Família e Sucessões,2026-03-31,12,96.94,5
CATALÃO,1ª Vara de Família e Sucessões,2026-04-30,12,97.87,6
CATALÃO,1ª Vara de Família e Sucessões,2026-05-31,12,98.84,7
CATALÃO,1ª Vara de Família e Sucessões,2026-06-30,12,99.77,8
CATALÃO,1ª Vara de Família e Sucessões,2026-07-31,12,100.0,9
CATALÃO,1ª Vara de Família e Sucessões,2026-08-31,12,100.0,10
CATALÃO,1ª Vara de Família e Sucessões,2026-09-30,12,100.0,11
CATALÃO,1ª Vara de Família e Sucessões,2026-10-31,12,100.0,12
CATALÃO,1º Juizado Especial Cível e Criminal,2025-11-30,12,71.39,1
CATALÃO,1º Juizado Especial Cível e Criminal,2025-12-31,12,72.75,2
CATALÃO,1º Juizado Especial Cível e Criminal,2026-01-31,12,74.11,3
CATALÃO,1º Juizado Especial Cível e Criminal,2026-02-28,12,75.35,4
CATALÃO,1º Juizado Especial Cível e Criminal,2026-03-31,12,76.71,5
CATALÃO,1º Juizado Especial Cível e Criminal,2026-04-30,12,78.03,6
CATALÃO,1º Juizado Especial Cível e Criminal,2026-05-31,12,79.4,7
CATALÃO,1º Juizado Especial Cível e Criminal,2026-06-30,12,80.72,8
CATALÃO,1º Juizado Especial Cível e Criminal,2026-07-31,12,82.08,9
CATALÃO,1º Juizado Especial Cível e Criminal,2026-08-31,12,83.45,10
CATALÃO,1º Juizado Especial Cível e Criminal,2026-09-30,12,84.77,11
CATALÃO,1º Juizado Especial Cível e Criminal,2026-10-31,12,86.13,12
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2025-11-30,12,96.32,1
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2025-12-31,12,97.12,2
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2026-01-31,12,97.93,3
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2026-02-28,12,98.65,4
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2026-03-31,12,99.46,5
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2026-04-30,12,100.0,6
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2026-05-31,12,100.0,7
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2026-06-30,12,100.0,8
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2026-07-31,12,100.0,9
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2026-08-31,12,100.0,10
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2026-09-30,12,100.0,11
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2026-10-31,12,100.0,12
CATALÃO,2ª Vara Cível,2025-11-30,12,95.88,1
CATALÃO,2ª Vara Cível,2025-12-31,12,95.88,2
CATALÃO,2ª Vara Cível,2026-01-31,12,95.89,3
CATALÃO,2ª Vara Cível,2026-02-28,12,95.89,4
CATALÃO,2ª Vara Cível,2026-03-31,12,95.89,5
CATALÃO,2ª Vara Cível,2026-04-30,12,95.9,6
CATALÃO,2ª Vara Cível,2026-05-31,12,95.9,7
CATALÃO,2ª Vara Cível,2026-06-30,12,95.91,8
CATALÃO,2ª Vara Cível,2026-07-31,12,95.91,9
CATALÃO,2ª Vara Cível,2026-08-31,12,95.92,10
CATALÃO,2ª Vara Cível,2026-09-30,12,95.92,11
CATALÃO,2ª Vara Cível,2026-10-31,12,95.92,12
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2025-11-30,12,93.73,1
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2025-12-31,12,95.17,2
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2026-01-31,12,96.6,3
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2026-02-28,12,97.9,4
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2026-03-31,12,99.34,5
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2026-04-30,12,100.0,6
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2026-05-31,12,100.0,7
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2026-06-30,12,100.0,8
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2026-07-31,12,100.0,9
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2026-08-31,12,100.0,10
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2026-09-30,12,100.0,11
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2026-10-31,12,100.0,12
CATALÃO,2º Juizado Especial Cível e Criminal,2025-11-30,12,73.73,1
CATALÃO,2º Juizado Especial Cível e Criminal,2025-12-31,12,75.37,2
CATALÃO,2º Juizado Especial Cível e Criminal,2026-01-31,12,77.0,3
CATALÃO,2º Juizado Especial Cível e Criminal,2026-02-28,12,78.47,4
CATALÃO,2º Juizado Especial Cível e Criminal,2026-03-31,12,80.11,5
CATALÃO,2º Juizado Especial Cível e Criminal,2026-04-30,12,81.69,6
CATALÃO,2º Juizado Especial Cível e Criminal,2026-05-31,12,83.32,7
CATALÃO,2º Juizado Especial Cível e Criminal,2026-06-30,12,84.9,8
CATALÃO,2º Juizado Especial Cível e Criminal,2026-07-31,12,86.53,9
CATALÃO,2º Juizado Especial Cível e Criminal,2026-08-31,12,88.17,10
CATALÃO,2º Juizado Especial Cível e Criminal,2026-09-30,12,89.75,11
CATALÃO,2º Juizado Especial Cível e Criminal,2026-10-31,12,91.38,12
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2025-11-30,12,90.2,1
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2025-12-31,12,90.31,2
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2026-01-31,12,90.41,3
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2026-02-28,12,90.5,4
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2026-03-31,12,90.61,5
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2026-04-30,12,90.71,6
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2026-05-31,12,90.81,7
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2026-06-30,12,90.92,8
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2026-07-31,12,91.02,9
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2026-08-31,12,91.12,10
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2026-09-30,12,91.22,11
