comarca,serventia,data_futura,horizonte_meses,taxa_prevista,mes_no_horizonte
CIDADE OCIDENTAL,Juizado Especial Cível e Criminal,2025-11-30,3,97.31,1
CIDADE OCIDENTAL,Juizado Especial Cível e Criminal,2025-12-31,3,99.01,2
CIDADE OCIDENTAL,Juizado Especial Cível e Criminal,2026-01-31,3,100.0,3
CIDADE OCIDENTAL,Vara Criminal,2025-11-30,3,100.0,1
CIDADE OCIDENTAL,Vara Criminal,2025-12-31,3,100.0,2
CIDADE OCIDENTAL,Vara Criminal,2026-01-31,3,100.0,3
COCALZINHO DE GOIÁS,Vara Judicial,2025-11-30,3,93.5,1
COCALZINHO DE GOIÁS,Vara Judicial,2025-12-31,3,93.66,2
COCALZINHO DE GOIÁS,Vara Judicial,2026-01-31,3,93.81,3
CORUMBAÍBA,Vara Judicial,2025-11-30,3,88.16,1
CORUMBAÍBA,Vara Judicial,2025-12-31,3,88.1,2
CORUMBAÍBA,Vara Judicial,2026-01-31,3,88.04,3
CORUMBÁ DE GOIÁS,Vara Judicial,2025-11-30,3,92.51,1
CORUMBÁ DE GOIÁS,Vara Judicial,2025-12-31,3,93.42,2
CORUMBÁ DE GOIÁS,Vara Judicial,2026-01-31,3,94.33,3
CRISTALINA,"1ª Vara (Cível, de Família, Sucessões e da Infância e da Juventude)",2025-11-30,3,98.44,1
CRISTALINA,"1ª Vara (Cível, de Família, Sucessões e da Infância e da Juventude)",2025-12-31,3,98.75,2
CRISTALINA,"1ª Vara (Cível, de Família, Sucessões e da Infância e da Juventude)",2026-01-31,3,99.06,3
CRISTALINA,"2ª Vara (Cível, das Fazendas Públicas, de Registros Públicos e Ambiental)",2025-11-30,3,94.7,1
CRISTALINA,"2ª Vara (Cível, das Fazendas Públicas, de Registros Públicos e Ambiental)",2025-12-31,3,94.83,2
CRISTALINA,"2ª Vara (Cível, das Fazendas Públicas, de Registros Públicos e Ambiental)",2026-01-31,3,94.97,3
CRISTALINA,Vara Criminal,2025-11-30,3,98.01,1
CRISTALINA,Vara Criminal,2025-12-31,3,98.54,2
CRISTALINA,Vara Criminal,2026-01-31,3,99.07,3
CRIXÁS,Vara Judicial,2025-11-30,3,96.4,1
CRIXÁS,Vara Judicial,2025-12-31,3,96.65,2
CRIXÁS,Vara Judicial,2026-01-31,3,96.9,3
EDÉIA,Vara Judicial,2025-11-30,3,96.07,1
EDÉIA,Vara Judicial,2025-12-31,3,96.21,2
EDÉIA,Vara Judicial,2026-01-31,3,96.34,3
ESTRELA DO NORTE,Vara Judicial,2025-11-30,3,93.45,1
ESTRELA DO NORTE,Vara Judicial,2025-12-31,3,93.66,2
ESTRELA DO NORTE,Vara Judicial,2026-01-31,3,93.86,3
FAZENDA NOVA,Vara Judicial,2025-11-30,3,99.33,1
FAZENDA NOVA,Vara Judicial,2025-12-31,3,100.0,2
FAZENDA NOVA,Vara Judicial,2026-01-31,3,100.0,3
FIRMINÓPOLIS,Vara Judicial,2025-11-30,3,95.14,1
FIRMINÓPOLIS,Vara Judicial,2025-12-31,3,95.23,2
FIRMINÓPOLIS,Vara Judicial,2026-01-31,3,95.33,3
FLORES DE GOIÁS,Vara Judicial,2025-11-30,3,96.89,1
FLORES DE GOIÁS,Vara Judicial,2025-12-31,3,97.17,2
FLORES DE GOIÁS,Vara Judicial,2026-01-31,3,97.44,3
FORMOSA,1ª Vara (Cível e da Inf. e da Juv.),2025-11-30,3,100.0,1
FORMOSA,1ª Vara (Cível e da Inf. e da Juv.),2025-12-31,3,100.0,2
FORMOSA,1ª Vara (Cível e da Inf. e da Juv.),2026-01-31,3,100.0,3
FORMOSA,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib. Juri e execuções penais)",2025-11-30,3,66.11,1
FORMOSA,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib. Juri e execuções penais)",2025-12-31,3,66.57,2
FORMOSA,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib. Juri e execuções penais)",2026-01-31,3,67.03,3
FORMOSA,2ª Vara Criminal (crimes em geral e Violência Doméstica e Familiar contra a Mulher),2025-11-30,3,95.07,1
FORMOSA,2ª Vara Criminal (crimes em geral e Violência Doméstica e Familiar contra a Mulher),2025-12-31,3,95.48,2
FORMOSA,2ª Vara Criminal (crimes em geral e Violência Doméstica e Familiar contra a Mulher),2026-01-31,3,95.9,3
FORMOSA,2ª Vara Cível e Família e Sucessões,2025-11-30,3,98.46,1
FORMOSA,2ª Vara Cível e Família e Sucessões,2025-12-31,3,98.95,2
FORMOSA,2ª Vara Cível e Família e Sucessões,2026-01-31,3,99.45,3
FORMOSA,3ª Vara Criminal (crimes em geral e Violência Doméstica e Familiar contra a Mulher),2025-11-30,3,97.43,1
FORMOSA,3ª Vara Criminal (crimes em geral e Violência Doméstica e Familiar contra a Mulher),2025-12-31,3,98.02,2
FORMOSA,3ª Vara Criminal (crimes em geral e Violência Doméstica e Familiar contra a Mulher),2026-01-31,3,98.61,3
FORMOSA,3ª Vara Cível e Família e Sucessões,2025-11-30,3,93.48,1
FORMOSA,3ª Vara Cível e Família e Sucessões,2025-12-31,3,93.7,2
FORMOSA,3ª Vara Cível e Família e Sucessões,2026-01-31,3,93.93,3
FORMOSA,Juizado Especial Cível e Criminal,2025-11-30,3,85.53,1
FORMOSA,Juizado Especial Cível e Criminal,2025-12-31,3,86.98,2
FORMOSA,Juizado Especial Cível e Criminal,2026-01-31,3,88.42,3
FORMOSA,"Vara de Fazendas Públicas, Registros Públicos e Ambiental",2025-11-30,3,96.04,1
FORMOSA,"Vara de Fazendas Públicas, Registros Públicos e Ambiental",2025-12-31,3,96.01,2
FORMOSA,"Vara de Fazendas Públicas, Registros Públicos e Ambiental",2026-01-31,3,95.98,3
FORMOSO,Vara Judicial,2025-11-30,3,90.9,1
FORMOSO,Vara Judicial,2025-12-31,3,91.15,2
FORMOSO,Vara Judicial,2026-01-31,3,91.41,3
GOIANDIRA,Vara Judicial,2025-11-30,3,100.0,1
GOIANDIRA,Vara Judicial,2025-12-31,3,100.0,2
GOIANDIRA,Vara Judicial,2026-01-31,3,100.0,3
GOIANIRA,Juizado Especial Cível e Criminal,2025-11-30,3,77.9,1
GOIANIRA,Juizado Especial Cível e Criminal,2025-12-31,3,78.83,2
GOIANIRA,Juizado Especial Cível e Criminal,2026-01-31,3,79.76,3
GOIANIRA,Vara Criminal,2025-11-30,3,100.0,1
GOIANIRA,Vara Criminal,2025-12-31,3,100.0,2
GOIANIRA,Vara Criminal,2026-01-31,3,100.0,3
GOIANIRA,Vara Cível,2025-11-30,3,91.93,1
GOIANIRA,Vara Cível,2025-12-31,3,91.89,2
GOIANIRA,Vara Cível,2026-01-31,3,91.85,3
GOIANIRA,"Vara Família e Sucessões, da Infância e da Juventude, Fazendas Públicas e de Registros Públicos",2025-11-30,3,88.6,1
GOIANIRA,"Vara Família e Sucessões, da Infância e da Juventude, Fazendas Públicas e de Registros Públicos",2025-12-31,3,88.97,2
GOIANIRA,"Vara Família e Sucessões, da Infância e da Juventude, Fazendas Públicas e de Registros Públicos",2026-01-31,3,89.34,3
GOIANÁPOLIS,Vara Judicial,2025-11-30,3,96.89,1
GOIANÁPOLIS,Vara Judicial,2025-12-31,3,97.1,2
GOIANÁPOLIS,Vara Judicial,2026-01-31,3,97.3,3
GOIANÉSIA,"1ª Vara (Cível, de Família, Sucessões e da Infância e da Juventude)",2025-11-30,3,93.11,1
GOIANÉSIA,"1ª Vara (Cível, de Família, Sucessões e da Infância e da Juventude)",2025-12-31,3,93.34,2
GOIANÉSIA,"1ª Vara (Cível, de Família, Sucessões e da Infância e da Juventude)",2026-01-31,3,93.57,3
GOIANÉSIA,1ª Vara Criminal (crimes em geral e execuções penais),2025-11-30,3,95.97,1
GOIANÉSIA,1ª Vara Criminal (crimes em geral e execuções penais),2025-12-31,3,96.43,2
GOIANÉSIA,1ª Vara Criminal (crimes em geral e execuções penais),2026-01-31,3,96.9,3
GOIANÉSIA,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2025-11-30,3,91.26,1
GOIANÉSIA,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2025-12-31,3,92.07,2
GOIANÉSIA,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2026-01-31,3,92.89,3
GOIANÉSIA,"2ª Vara Cível, Ambiental e Família e Sucessões",2025-11-30,3,93.91,1
GOIANÉSIA,"2ª Vara Cível, Ambiental e Família e Sucessões",2025-12-31,3,94.22,2
GOIANÉSIA,"2ª Vara Cível, Ambiental e Família e Sucessões",2026-01-31,3,94.54,3
GOIANÉSIA,Juizado Especial Cível e Criminal,2025-11-30,3,99.76,1
GOIANÉSIA,Juizado Especial Cível e Criminal,2025-12-31,3,100.0,2
GOIANÉSIA,Juizado Especial Cível e Criminal,2026-01-31,3,100.0,3
GOIANÉSIA,Vara das Fazendas Públicas e Registros Públicos,2025-11-30,3,96.58,1
GOIANÉSIA,Vara das Fazendas Públicas e Registros Públicos,2025-12-31,3,96.84,2
GOIANÉSIA,Vara das Fazendas Públicas e Registros Públicos,2026-01-31,3,97.1,3
GOIATUBA,"1ª Vara (Cível, Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2025-11-30,3,97.26,1
GOIATUBA,"1ª Vara (Cível, Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2025-12-31,3,97.77,2
GOIATUBA,"1ª Vara (Cível, Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2026-01-31,3,98.28,3
GOIATUBA,"2ª Vara (Cív, Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz.Púb.e de Reg.Pub)",2025-11-30,3,97.16,1
GOIATUBA,"2ª Vara (Cív, Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz.Púb.e de Reg.Pub)",2025-12-31,3,97.62,2
GOIATUBA,"2ª Vara (Cív, Criminal crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri, das Faz.Púb.e de Reg.Pub)",2026-01-31,3,98.08,3
GOIATUBA,Juizado Especial Cível e Criminal,2025-11-30,3,80.27,1
GOIATUBA,Juizado Especial Cível e Criminal,2025-12-31,3,80.56,2
GOIATUBA,Juizado Especial Cível e Criminal,2026-01-31,3,80.86,3
GOIÁS,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri, Execução Penal e Juizado Especial Criminal)",2025-11-30,3,94.18,1
GOIÁS,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri, Execução Penal e Juizado Especial Criminal)",2025-12-31,3,94.39,2
GOIÁS,"Vara Criminal (crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Júri, Execução Penal e Juizado Especial Criminal)",2026-01-31,3,94.6,3
GOIÁS,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2025-11-30,3,93.43,1
GOIÁS,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2025-12-31,3,93.7,2
GOIÁS,"Vara Cível, Infância e Juventude e Juizado Especial Cível",2026-01-31,3,93.96,3
GOIÁS,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2025-11-30,3,85.72,1
GOIÁS,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2025-12-31,3,86.11,2
GOIÁS,Vara das Fazendas Públicas e Registro Público e de Família e Sucessões,2026-01-31,3,86.49,3
GOIÂNIA,10ª Vara Cível,2025-11-30,3,93.11,1
GOIÂNIA,10ª Vara Cível,2025-12-31,3,93.22,2
GOIÂNIA,10ª Vara Cível,2026-01-31,3,93.34,3
GOIÂNIA,10º Juizado Especial Cível,2025-11-30,3,87.61,1
GOIÂNIA,10º Juizado Especial Cível,2025-12-31,3,89.45,2
GOIÂNIA,10º Juizado Especial Cível,2026-01-31,3,91.29,3
GOIÂNIA,11ª Vara Cível,2025-11-30,3,88.01,1
GOIÂNIA,11ª Vara Cível,2025-12-31,3,87.95,2
GOIÂNIA,11ª Vara Cível,2026-01-31,3,87.89,3
GOIÂNIA,11º Juizado Especial Cível,2025-11-30,3,77.57,1
GOIÂNIA,11º Juizado Especial Cível,2025-12-31,3,79.4,2
GOIÂNIA,11º Juizado Especial Cível,2026-01-31,3,81.24,3
GOIÂNIA,12ª Vara Cível,2025-11-30,3,92.98,1
GOIÂNIA,12ª Vara Cível,2025-12-31,3,93.02,2
GOIÂNIA,12ª Vara Cível,2026-01-31,3,93.05,3
GOIÂNIA,13ª Vara Cível e Ambiental,2025-11-30,3,92.78,1
GOIÂNIA,13ª Vara Cível e Ambiental,2025-12-31,3,92.83,2
GOIÂNIA,13ª Vara Cível e Ambiental,2026-01-31,3,92.88,3
GOIÂNIA,14ª Vara Cível e Ambiental,2025-11-30,3,90.59,1
GOIÂNIA,14ª Vara Cível e Ambiental,2025-12-31,3,90.47,2
GOIÂNIA,14ª Vara Cível e Ambiental,2026-01-31,3,90.36,3
GOIÂNIA,15ª Vara Cível e Ambiental,2025-11-30,3,95.06,1
GOIÂNIA,15ª Vara Cível e Ambiental,2025-12-31,3,95.23,2
GOIÂNIA,15ª Vara Cível e Ambiental,2026-01-31,3,95.41,3
GOIÂNIA,16ª Vara Cível e Ambiental,2025-11-30,3,94.85,1
GOIÂNIA,16ª Vara Cível e Ambiental,2025-12-31,3,95.08,2
GOIÂNIA,16ª Vara Cível e Ambiental,2026-01-31,3,95.31,3
GOIÂNIA,17ª Vara Cível e Ambiental,2025-11-30,3,92.82,1
GOIÂNIA,17ª Vara Cível e Ambiental,2025-12-31,3,92.98,2
GOIÂNIA,17ª Vara Cível e Ambiental,2026-01-31,3,93.14,3
GOIÂNIA,18ª Vara Cível e Ambiental,2025-11-30,3,95.58,1
GOIÂNIA,18ª Vara Cível e Ambiental,2025-12-31,3,95.66,2
GOIÂNIA,18ª Vara Cível e Ambiental,2026-01-31,3,95.74,3
GOIÂNIA,19ª Vara Cível e Ambiental,2025-11-30,3,94.13,1
GOIÂNIA,19ª Vara Cível e Ambiental,2025-12-31,3,94.11,2
GOIÂNIA,19ª Vara Cível e Ambiental,2026-01-31,3,94.09,3
GOIÂNIA,1ª Vara Criminal dos Crimes Dolosos contra a Vida e Tribunal do Júri,2025-11-30,3,89.23,1
GOIÂNIA,1ª Vara Criminal dos Crimes Dolosos contra a Vida e Tribunal do Júri,2025-12-31,3,91.24,2
GOIÂNIA,1ª Vara Criminal dos Crimes Dolosos contra a Vida e Tribunal do Júri,2026-01-31,3,93.25,3
GOIÂNIA,"1ª Vara Criminal dos crimes contra vítimas hipervulneráveis (Crianças e Adolescentes, Pessoas com Deficiência e Idosos) e crimes de trânsito",2025-11-30,3,97.03,1
GOIÂNIA,"1ª Vara Criminal dos crimes contra vítimas hipervulneráveis (Crianças e Adolescentes, Pessoas com Deficiência e Idosos) e crimes de trânsito",2025-12-31,3,97.25,2
GOIÂNIA,"1ª Vara Criminal dos crimes contra vítimas hipervulneráveis (Crianças e Adolescentes, Pessoas com Deficiência e Idosos) e crimes de trânsito",2026-01-31,3,97.47,3
GOIÂNIA,1ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-11-30,3,99.06,1
GOIÂNIA,1ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-12-31,3,99.42,2
GOIÂNIA,1ª Vara Criminal dos crimes punidos com reclusão e detenção,2026-01-31,3,99.77,3
GOIÂNIA,1ª Vara Cível,2025-11-30,3,91.13,1
GOIÂNIA,1ª Vara Cível,2025-12-31,3,91.23,2
GOIÂNIA,1ª Vara Cível,2026-01-31,3,91.32,3
GOIÂNIA,1ª Vara da Faz. Púb. Mun. e de Reg. Púb. - Execução Fiscal,2025-11-30,3,92.4,1
GOIÂNIA,1ª Vara da Faz. Púb. Mun. e de Reg. Púb. - Execução Fiscal,2025-12-31,3,92.46,2
GOIÂNIA,1ª Vara da Faz. Púb. Mun. e de Reg. Púb. - Execução Fiscal,2026-01-31,3,92.51,3
GOIÂNIA,1ª Vara da Fazenda Pública Estadual,2025-11-30,3,92.77,1
GOIÂNIA,1ª Vara da Fazenda Pública Estadual,2025-12-31,3,92.68,2
GOIÂNIA,1ª Vara da Fazenda Pública Estadual,2026-01-31,3,92.58,3
GOIÂNIA,1ª Vara das Garantias,2025-11-30,3,83.99,1
GOIÂNIA,1ª Vara das Garantias,2025-12-31,3,83.57,2
GOIÂNIA,1ª Vara das Garantias,2026-01-31,3,83.15,3
GOIÂNIA,1ª Vara de Família,2025-11-30,3,89.14,1
GOIÂNIA,1ª Vara de Família,2025-12-31,3,89.83,2
GOIÂNIA,1ª Vara de Família,2026-01-31,3,90.53,3
GOIÂNIA,1ª Vara de Sucessões,2025-11-30,3,93.26,1
GOIÂNIA,1ª Vara de Sucessões,2025-12-31,3,93.25,2
GOIÂNIA,1ª Vara de Sucessões,2026-01-31,3,93.24,3
GOIÂNIA,"1ª Vara dos Feitos Relativos a Delitos Praticados por Organização Criminosa e de Lavagem ou Ocultação de Bens, Direitos e Valores",2025-11-30,3,97.86,1
GOIÂNIA,"1ª Vara dos Feitos Relativos a Delitos Praticados por Organização Criminosa e de Lavagem ou Ocultação de Bens, Direitos e Valores",2025-12-31,3,99.25,2
GOIÂNIA,"1ª Vara dos Feitos Relativos a Delitos Praticados por Organização Criminosa e de Lavagem ou Ocultação de Bens, Direitos e Valores",2026-01-31,3,100.0,3
GOIÂNIA,1º Juizado Especial Criminal,2025-11-30,3,55.21,1
GOIÂNIA,1º Juizado Especial Criminal,2025-12-31,3,56.87,2
GOIÂNIA,1º Juizado Especial Criminal,2026-01-31,3,58.54,3
GOIÂNIA,1º Juizado Especial Cível,2025-11-30,3,64.84,1
GOIÂNIA,1º Juizado Especial Cível,2025-12-31,3,65.8,2
GOIÂNIA,1º Juizado Especial Cível,2026-01-31,3,66.76,3
GOIÂNIA,1º Juizado da Infância e da Juventude das causas cíveis e questões adm. afins,2025-11-30,3,86.35,1
GOIÂNIA,1º Juizado da Infância e da Juventude das causas cíveis e questões adm. afins,2025-12-31,3,87.5,2
GOIÂNIA,1º Juizado da Infância e da Juventude das causas cíveis e questões adm. afins,2026-01-31,3,88.65,3
GOIÂNIA,1º Juizado de Violência Doméstica e Familiar contra a Mulher,2025-11-30,3,72.95,1
GOIÂNIA,1º Juizado de Violência Doméstica e Familiar contra a Mulher,2025-12-31,3,73.69,2
GOIÂNIA,1º Juizado de Violência Doméstica e Familiar contra a Mulher,2026-01-31,3,74.42,3
GOIÂNIA,1º Juízo do Núcleo de Justiça 4.0 especializado em matéria de Juizado Especial da Fazenda Pública,2025-11-30,3,91.11,1
GOIÂNIA,1º Juízo do Núcleo de Justiça 4.0 especializado em matéria de Juizado Especial da Fazenda Pública,2025-12-31,3,91.34,2
GOIÂNIA,1º Juízo do Núcleo de Justiça 4.0 especializado em matéria de Juizado Especial da Fazenda Pública,2026-01-31,3,91.58,3
GOIÂNIA,1º Núcleo de Justiça 4.0,2025-11-30,3,100.0,1
GOIÂNIA,1º Núcleo de Justiça 4.0,2025-12-31,3,100.0,2
GOIÂNIA,1º Núcleo de Justiça 4.0,2026-01-31,3,100.0,3
GOIÂNIA,20ª Vara Cível,2025-11-30,3,91.73,1
GOIÂNIA,20ª Vara Cível,2025-12-31,3,91.7,2
GOIÂNIA,20ª Vara Cível,2026-01-31,3,91.66,3
GOIÂNIA,21ª Vara Cível,2025-11-30,3,91.24,1
GOIÂNIA,21ª Vara Cível,2025-12-31,3,91.18,2
GOIÂNIA,21ª Vara Cível,2026-01-31,3,91.13,3
GOIÂNIA,22ª Vara Cível,2025-11-30,3,86.66,1
GOIÂNIA,22ª Vara Cível,2025-12-31,3,86.5,2
GOIÂNIA,22ª Vara Cível,2026-01-31,3,86.33,3
GOIÂNIA,23ª Vara Cível,2025-11-30,3,92.21,1
GOIÂNIA,23ª Vara Cível,2025-12-31,3,92.29,2
GOIÂNIA,23ª Vara Cível,2026-01-31,3,92.38,3
GOIÂNIA,24ª Vara Cível e de Arbitragem,2025-11-30,3,91.83,1
GOIÂNIA,24ª Vara Cível e de Arbitragem,2025-12-31,3,91.8,2
GOIÂNIA,24ª Vara Cível e de Arbitragem,2026-01-31,3,91.77,3
GOIÂNIA,25ª Vara Cível,2025-11-30,3,91.69,1
GOIÂNIA,25ª Vara Cível,2025-12-31,3,91.62,2
GOIÂNIA,25ª Vara Cível,2026-01-31,3,91.55,3
GOIÂNIA,26ª Vara Cível,2025-11-30,3,96.25,1
GOIÂNIA,26ª Vara Cível,2025-12-31,3,96.7,2
GOIÂNIA,26ª Vara Cível,2026-01-31,3,97.15,3
GOIÂNIA,27ª Vara Cível,2025-11-30,3,89.4,1
GOIÂNIA,27ª Vara Cível,2025-12-31,3,89.33,2
GOIÂNIA,27ª Vara Cível,2026-01-31,3,89.27,3
GOIÂNIA,28ª Vara Cível,2025-11-30,3,91.59,1
GOIÂNIA,28ª Vara Cível,2025-12-31,3,91.7,2
GOIÂNIA,28ª Vara Cível,2026-01-31,3,91.81,3
GOIÂNIA,29ª Vara Cível,2025-11-30,3,92.91,1
GOIÂNIA,29ª Vara Cível,2025-12-31,3,92.91,2
GOIÂNIA,29ª Vara Cível,2026-01-31,3,92.9,3
GOIÂNIA,2ª Vara Criminal dos Crimes Dolosos contra a Vida e Tribunal do Júri,2025-11-30,3,81.96,1
GOIÂNIA,2ª Vara Criminal dos Crimes Dolosos contra a Vida e Tribunal do Júri,2025-12-31,3,83.68,2
GOIÂNIA,2ª Vara Criminal dos Crimes Dolosos contra a Vida e Tribunal do Júri,2026-01-31,3,85.39,3
GOIÂNIA,"2ª Vara Criminal dos crimes contra vítimas hipervulneráveis (Crianças e Adolescentes, Pessoas com Deficiência e Idosos) e crimes de trânsito",2025-11-30,3,97.77,1
GOIÂNIA,"2ª Vara Criminal dos crimes contra vítimas hipervulneráveis (Crianças e Adolescentes, Pessoas com Deficiência e Idosos) e crimes de trânsito",2025-12-31,3,98.26,2
GOIÂNIA,"2ª Vara Criminal dos crimes contra vítimas hipervulneráveis (Crianças e Adolescentes, Pessoas com Deficiência e Idosos) e crimes de trânsito",2026-01-31,3,98.74,3
GOIÂNIA,2ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-11-30,3,100.0,1
GOIÂNIA,2ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-12-31,3,100.0,2
GOIÂNIA,2ª Vara Criminal dos crimes punidos com reclusão e detenção,2026-01-31,3,100.0,3
GOIÂNIA,2ª Vara Cível,2025-11-30,3,89.47,1
GOIÂNIA,2ª Vara Cível,2025-12-31,3,89.44,2
GOIÂNIA,2ª Vara Cível,2026-01-31,3,89.41,3
GOIÂNIA,2ª Vara da Faz. Púb. Mun. e de Reg. Púb.,2025-11-30,3,91.65,1
GOIÂNIA,2ª Vara da Faz. Púb. Mun. e de Reg. Púb.,2025-12-31,3,91.7,2
GOIÂNIA,2ª Vara da Faz. Púb. Mun. e de Reg. Púb.,2026-01-31,3,91.76,3
GOIÂNIA,2ª Vara da Fazenda Pública Estadual,2025-11-30,3,92.87,1
GOIÂNIA,2ª Vara da Fazenda Pública Estadual,2025-12-31,3,92.76,2
GOIÂNIA,2ª Vara da Fazenda Pública Estadual,2026-01-31,3,92.65,3
GOIÂNIA,2ª Vara das Garantias,2025-11-30,3,87.61,1
GOIÂNIA,2ª Vara das Garantias,2025-12-31,3,87.33,2
GOIÂNIA,2ª Vara das Garantias,2026-01-31,3,87.05,3
GOIÂNIA,2ª Vara de Família,2025-11-30,3,89.3,1
GOIÂNIA,2ª Vara de Família,2025-12-31,3,89.8,2
GOIÂNIA,2ª Vara de Família,2026-01-31,3,90.3,3
GOIÂNIA,2ª Vara de Sucessões,2025-11-30,3,94.73,1
GOIÂNIA,2ª Vara de Sucessões,2025-12-31,3,94.78,2
GOIÂNIA,2ª Vara de Sucessões,2026-01-31,3,94.83,3
GOIÂNIA,"2ª Vara dos Feitos Relativos a Delitos Praticados por Organização Criminosa e de Lavagem ou Ocultação de Bens, Direitos e Valores",2025-11-30,3,97.08,1
GOIÂNIA,"2ª Vara dos Feitos Relativos a Delitos Praticados por Organização Criminosa e de Lavagem ou Ocultação de Bens, Direitos e Valores",2025-12-31,3,97.93,2
GOIÂNIA,"2ª Vara dos Feitos Relativos a Delitos Praticados por Organização Criminosa e de Lavagem ou Ocultação de Bens, Direitos e Valores",2026-01-31,3,98.79,3
GOIÂNIA,2º Juizado Especial Criminal,2025-11-30,3,67.96,1
GOIÂNIA,2º Juizado Especial Criminal,2025-12-31,3,69.5,2
GOIÂNIA,2º Juizado Especial Criminal,2026-01-31,3,71.03,3
GOIÂNIA,2º Juizado Especial Cível,2025-11-30,3,75.18,1
GOIÂNIA,2º Juizado Especial Cível,2025-12-31,3,76.35,2
GOIÂNIA,2º Juizado Especial Cível,2026-01-31,3,77.52,3
GOIÂNIA,2º Juizado da Infância e da Juventude das causas infracionais questões adm. afins,2025-11-30,3,60.5,1
GOIÂNIA,2º Juizado da Infância e da Juventude das causas infracionais questões adm. afins,2025-12-31,3,62.22,2
GOIÂNIA,2º Juizado da Infância e da Juventude das causas infracionais questões adm. afins,2026-01-31,3,63.94,3
GOIÂNIA,2º Juizado de Violência Doméstica e Familiar contra a Mulher,2025-11-30,3,78.95,1
GOIÂNIA,2º Juizado de Violência Doméstica e Familiar contra a Mulher,2025-12-31,3,79.7,2
GOIÂNIA,2º Juizado de Violência Doméstica e Familiar contra a Mulher,2026-01-31,3,80.44,3
GOIÂNIA,2º Juízo do Núcleo de Justiça 4.0 especializado em matéria de Juizado Especial da Fazenda Pública,2025-11-30,3,84.4,1
GOIÂNIA,2º Juízo do Núcleo de Justiça 4.0 especializado em matéria de Juizado Especial da Fazenda Pública,2025-12-31,3,84.48,2
GOIÂNIA,2º Juízo do Núcleo de Justiça 4.0 especializado em matéria de Juizado Especial da Fazenda Pública,2026-01-31,3,84.56,3
GOIÂNIA,2º Núcleo de Justiça 4.0,2025-11-30,3,96.3,1
GOIÂNIA,2º Núcleo de Justiça 4.0,2025-12-31,3,96.47,2
GOIÂNIA,2º Núcleo de Justiça 4.0,2026-01-31,3,96.65,3
GOIÂNIA,30ª Vara Cível,2025-11-30,3,88.01,1
GOIÂNIA,30ª Vara Cível,2025-12-31,3,87.98,2
GOIÂNIA,30ª Vara Cível,2026-01-31,3,87.94,3
GOIÂNIA,31ª Vara Cível,2025-11-30,3,92.78,1
GOIÂNIA,31ª Vara Cível,2025-12-31,3,92.74,2
GOIÂNIA,31ª Vara Cível,2026-01-31,3,92.71,3
GOIÂNIA,32ª Vara Cível,2025-11-30,3,91.42,1
GOIÂNIA,32ª Vara Cível,2025-12-31,3,91.49,2
GOIÂNIA,32ª Vara Cível,2026-01-31,3,91.55,3
GOIÂNIA,3ª Vara Criminal dos Crimes Dolosos contra a Vida e Tribunal do Júri,2025-11-30,3,93.84,1
GOIÂNIA,3ª Vara Criminal dos Crimes Dolosos contra a Vida e Tribunal do Júri,2025-12-31,3,95.76,2
GOIÂNIA,3ª Vara Criminal dos Crimes Dolosos contra a Vida e Tribunal do Júri,2026-01-31,3,97.69,3
GOIÂNIA,3ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-11-30,3,100.0,1
GOIÂNIA,3ª Vara Criminal dos crimes punidos com reclusão e detenção,2025-12-31,3,100.0,2
GOIÂNIA,3ª Vara Criminal dos crimes punidos com reclusão e detenção,2026-01-31,3,100.0,3
GOIÂNIA,3ª Vara Cível,2025-11-30,3,93.57,1
GOIÂNIA,3ª Vara Cível,2025-12-31,3,93.66,2
